#SLFR RTP OL_Test
#t	n	u	v	$\theta$	a
0	0	0	47	-16	1
0.002	1	3	55	-16	1
0.004	2	6	63	-16	1
0.006	3	9	71	-16	1
0.008	4	12	79	-16	1
0.01	5	15	86	-16	1
0.012	6	18	90	-15	1
0.014	7	21	97	-15	2
0.016	8	24	101	-14	9
0.018	9	27	105	-13	-17
0.02	10	29	106	-12	12
0.022	11	32	110	-11	7
0.024	12	34	111	-10	21
0.026	13	36	112	-9	15
0.028	14	39	117	-8	16
0.03	15	40	113	-6	7
0.032	16	42	115	-5	16
0.034	17	44	114	-3	7
0.036	18	45	113	-2	-1
0.038	19	46	109	0	3
0.04	20	48	108	2	-4
0.042	21	48	104	3	-3
0.044	22	49	100	5	5
0.046	23	50	96	7	-15
0.048	24	50	89	9	-11
0.05	25	50	85	10	-17
0.052	26	50	78	12	-29
0.054	27	50	71	14	-33
0.056	28	49	62	16	-32
0.058	29	48	56	17	-45
0.06	30	48	50	19	-32
0.062	31	46	38	21	-35
0.064	32	45	32	22	-38
0.066	33	44	23	24	-34
0.068	34	42	14	25	-37
0.07	35	40	5	26	-43
0.072	36	39	0	27	-43
0.074	37	36	-11	28	-41
0.076	38	34	-18	29	-52
0.078	39	32	-25	30	-37
0.08	40	29	-32	30	-34
0.082	41	27	-36	30	-34
0.084	42	24	-46	31	-31
0.086	43	21	-53	31	-27
0.088	44	18	-60	31	-30
0.09	45	15	-67	31	-25
0.092	46	12	-74	31	-35
0.094	47	9	-78	30	-33
0.096	48	6	-82	29	-30
0.098	49	3	-89	29	-24
0.1	50	0	-93	28	-28
0.102	51	-2	-94	27	-16
0.104	52	-5	-95	25	-26
0.106	53	-8	-99	24	-18
0.108	54	-11	-103	23	-17
0.11	55	-14	-104	21	-20
0.112	56	-17	-108	20	-23
0.114	57	-20	-109	18	-16
0.116	58	-23	-110	16	-20
0.118	59	-26	-114	15	-4
0.12	60	-28	-112	13	-3
0.122	61	-31	-113	11	-3
0.124	62	-33	-111	9	7
0.126	63	-35	-109	7	3
0.128	64	-38	-110	5	19
0.13	65	-39	-105	3	26
0.132	66	-41	-104	1	13
0.134	67	-43	-103	-1	14
0.136	68	-44	-99	-3	20
0.138	69	-45	-95	-5	26
0.14	70	-47	-94	-7	31
0.142	71	-47	-87	-9	39
0.144	72	-48	-83	-11	29
0.146	73	-49	-79	-13	50
0.148	74	-49	-72	-15	42
0.15	75	-49	-65	-17	43
0.152	76	-49	-58	-19	39
0.154	77	-49	-55	-20	49
0.156	78	-48	-46	-22	42
0.158	79	-47	-40	-23	52
0.16	80	-47	-34	-25	45
0.162	81	-45	-25	-26	53
0.164	82	-44	-19	-27	61
0.166	83	-43	-13	-28	68
0.168	84	-41	-4	-29	56
0.17	85	-39	1	-29	62
0.172	86	-38	6	-30	57
0.174	87	-35	14	-30	59
0.176	88	-33	19	-30	66
0.178	89	-31	23	-30	64
0.18	90	-28	30	-30	62
0.182	91	-26	31	-29	69
0.184	92	-23	38	-29	73
0.186	93	-20	42	-28	71
0.188	94	-17	49	-28	72
0.19	95	-14	53	-27	64
0.192	96	-11	57	-26	57
0.194	97	-8	61	-25	63
0.196	98	-5	65	-24	55
0.198	99	-2	69	-23	50
0.2	100	0	70	-22	50
0.202	101	3	71	-20	44
0.204	102	6	75	-19	47
0.206	103	9	76	-17	48
0.208	104	12	77	-15	35
0.21	105	15	79	-13	27
0.212	106	18	81	-11	25
0.214	107	21	83	-9	22
0.216	108	24	85	-7	20
0.218	109	27	87	-5	15
0.22	110	29	86	-3	13
0.222	111	32	88	-1	11
0.224	112	34	87	1	17
0.226	113	36	83	4	10
0.228	114	39	85	6	8
0.23	115	40	81	8	5
0.232	116	42	77	11	-1
0.234	117	44	76	13	4
0.236	118	45	72	15	-9
0.238	119	46	65	18	-1
0.24	120	48	64	20	-2
0.242	121	48	60	21	-3
0.244	122	49	53	24	2
0.246	123	50	49	26	-4
0.248	124	50	42	28	-31
0.25	125	50	36	30	-29
0.252	126	50	33	31	-20
0.254	127	50	27	33	-23
0.256	128	49	18	35	-25
0.258	129	48	12	36	-24
0.26	130	48	9	37	-38
0.262	131	46	-2	39	-23
0.264	132	45	-7	40	-31
0.266	133	44	-9	40	-54
0.268	134	42	-17	41	-48
0.27	135	40	-25	42	-55
0.272	136	39	-27	42	-51
0.274	137	36	-38	43	-55
0.276	138	34	-43	43	-55
0.278	139	32	-47	43	-59
0.28	140	29	-54	43	-39
0.282	141	27	-58	43	-49
0.284	142	24	-62	42	-55
0.286	143	21	-69	42	-55
0.288	144	18	-73	41	-61
0.29	145	15	-77	40	-53
0.292	146	12	-81	39	-45
0.294	147	9	-85	38	-49
0.296	148	6	-89	37	-43
0.298	149	3	-90	35	-31
0.3	150	0	-94	34	-31
0.302	151	-2	-92	32	-26
0.304	152	-5	-93	30	-29
0.306	153	-8	-97	29	-33
0.308	154	-11	-99	27	-28
0.31	155	-14	-98	24	-23
0.312	156	-17	-100	22	-25
0.314	157	-20	-102	20	-16
0.316	158	-23	-104	18	-17
0.318	159	-26	-106	16	-13
0.32	160	-28	-102	13	-2
0.322	161	-31	-104	11	-5
0.324	162	-33	-100	8	-15
0.326	163	-35	-99	6	-17
0.328	164	-38	-98	3	-4
0.33	165	-39	-94	1	-12
0.332	166	-41	-90	-2	-2
0.334	167	-43	-89	-4	-4
0.336	168	-44	-82	-7	5
0.338	169	-45	-78	-9	14
0.34	170	-47	-77	-11	8
0.342	171	-47	-67	-14	3
0.344	172	-48	-63	-16	13
0.346	173	-49	-59	-18	38
0.348	174	-49	-53	-20	15
0.35	175	-49	-44	-23	23
0.352	176	-49	-38	-25	13
0.354	177	-49	-35	-26	24
0.356	178	-48	-26	-28	43
0.358	179	-47	-17	-30	42
0.36	180	-47	-11	-32	30
0.362	181	-45	-2	-33	44
0.364	182	-44	3	-34	50
0.366	183	-43	8	-35	50
0.368	184	-41	16	-36	43
0.37	185	-39	23	-37	42
0.372	186	-38	27	-38	36
0.374	187	-35	34	-38	52
0.376	188	-33	41	-39	48
0.378	189	-31	45	-39	46
0.38	190	-28	52	-39	49
0.382	191	-26	56	-39	44
0.384	192	-23	60	-38	48
0.386	193	-20	67	-38	45
0.388	194	-17	71	-37	34
0.39	195	-14	78	-37	30
0.392	196	-11	82	-36	37
0.394	197	-8	86	-35	34
0.396	198	-5	90	-34	31
0.398	199	-2	94	-33	28
0.4	200	0	92	-31	25
0.402	201	3	96	-30	30
0.404	202	6	97	-28	29
0.406	203	9	101	-27	12
0.408	204	12	102	-25	14
0.41	205	15	103	-23	7
0.412	206	18	104	-21	20
0.414	207	21	105	-19	16
0.416	208	24	106	-17	11
0.418	209	27	107	-15	3
0.42	210	29	106	-13	14
0.422	211	32	108	-11	10
0.424	212	34	107	-9	4
0.426	213	36	106	-7	-8
0.428	214	39	108	-5	-5
0.43	215	40	101	-2	-3
0.432	216	42	100	0	-4
0.434	217	44	99	2	-35
0.436	218	45	95	4	-10
0.438	219	46	88	7	-19
0.44	220	48	87	9	-4
0.442	221	48	80	11	-12
0.444	222	49	76	13	-20
0.446	223	50	72	15	-40
0.448	224	50	65	17	-22
0.45	225	50	59	19	-35
0.452	226	50	53	21	-41
0.454	227	50	47	23	-47
0.456	228	49	41	24	-41
0.458	229	48	32	26	-43
0.46	230	48	29	27	-26
0.462	231	46	17	29	-56
0.464	232	45	11	30	-49
0.466	233	44	5	31	-49
0.468	234	42	-3	32	-52
0.47	235	40	-8	32	-62
0.472	236	39	-13	33	-57
0.474	237	36	-20	33	-73
0.476	238	34	-24	33	-53
0.478	239	32	-28	33	-50
0.48	240	29	-35	33	-60
0.482	241	27	-39	33	-52
0.484	242	24	-43	32	-58
0.486	243	21	-50	32	-56
0.488	244	18	-54	31	-50
0.49	245	15	-61	31	-52
0.492	246	12	-65	30	-61
0.494	247	9	-69	29	-41
0.496	248	6	-73	28	-38
0.498	249	3	-77	27	-31
0.5	250	0	-78	25	-29
0.502	251	-2	-79	24	-32
0.504	252	-5	-83	23	-28
0.506	253	-8	-84	21	-16
0.508	254	-11	-85	19	-25
0.51	255	-14	-89	18	-32
0.512	256	-17	-90	16	-19
0.514	257	-20	-91	14	-14
0.516	258	-23	-93	12	-9
0.518	259	-26	-95	10	1
0.52	260	-28	-94	8	-22
0.522	261	-31	-96	6	-3
0.524	262	-33	-92	3	4
0.526	263	-35	-91	1	-5
0.528	264	-38	-93	-1	-6
0.53	265	-39	-89	-3	-11
0.532	266	-41	-88	-5	2
0.534	267	-43	-87	-7	10
0.536	268	-44	-83	-9	6
0.538	269	-45	-79	-11	2
0.54	270	-47	-78	-13	37
0.542	271	-47	-68	-16	29
0.544	272	-48	-64	-18	20
0.546	273	-49	-63	-19	19
0.548	274	-49	-56	-21	10
0.55	275	-49	-49	-23	17
0.552	276	-49	-43	-25	40
0.554	277	-49	-37	-27	37
0.556	278	-48	-31	-28	39
0.558	279	-47	-22	-30	54
0.56	280	-47	-19	-31	48
0.562	281	-45	-10	-32	57
0.564	282	-44	-4	-33	57
0.566	283	-43	1	-34	43
0.568	284	-41	9	-35	42
0.57	285	-39	14	-35	56
0.572	286	-38	19	-36	51
0.574	287	-35	27	-36	60
0.576	288	-33	31	-36	65
0.578	289	-31	35	-36	63
0.58	290	-28	39	-35	66
0.582	291	-26	43	-35	71
0.584	292	-23	50	-35	50
0.586	293	-20	54	-34	52
0.588	294	-17	61	-34	53
0.59	295	-14	65	-33	47
0.592	296	-11	69	-32	48
0.594	297	-8	73	-31	48
0.596	298	-5	77	-30	43
0.598	299	-2	78	-28	52
0.6	300	0	79	-27	49
0.602	301	3	80	-25	36
0.604	302	6	84	-24	33
0.606	303	9	85	-22	32
0.608	304	12	87	-20	26
0.61	305	15	89	-18	28
0.612	306	18	91	-16	21
0.614	307	21	93	-14	20
0.616	308	24	95	-12	28
0.618	309	27	97	-10	31
0.62	310	29	96	-8	20
0.622	311	32	95	-5	19
0.624	312	34	94	-3	11
0.626	313	36	90	0	8
0.628	314	39	92	2	14
0.63	315	40	88	4	6
0.632	316	42	84	7	3
0.634	317	44	83	9	6
0.636	318	45	76	12	8
0.638	319	46	72	14	7
0.64	320	48	71	16	-4
0.642	321	48	64	18	-13
0.644	322	49	60	20	-14
0.646	323	50	56	22	-9
0.648	324	50	47	25	-53
0.65	325	50	41	27	-20
0.652	326	50	38	28	-28
0.654	327	50	32	30	-15
0.656	328	49	23	32	-21
0.658	329	48	14	34	-25
0.66	330	48	11	35	-47
0.662	331	46	2	36	-29
0.664	332	45	-6	38	-42
0.666	333	44	-11	39	-54
0.668	334	42	-19	40	-50
0.67	335	40	-24	40	-52
0.672	336	39	-29	41	-39
0.674	337	36	-36	41	-26
0.676	338	34	-43	42	-44
0.678	339	32	-47	42	-42
0.68	340	29	-54	42	-41
0.682	341	27	-58	42	-45
0.684	342	24	-65	42	-50
0.686	343	21	-69	41	-48
0.688	344	18	-76	41	-56
0.69	345	15	-80	40	-44
0.692	346	12	-84	39	-27
0.694	347	9	-88	38	-37
0.696	348	6	-92	37	-29
0.698	349	3	-93	35	-30
0.7	350	0	-97	34	-34
0.702	351	-2	-95	32	-28
0.704	352	-5	-99	31	-33
0.706	353	-8	-100	29	-40
0.708	354	-11	-101	27	-31
0.71	355	-14	-102	25	-16
0.712	356	-17	-103	23	-16
0.714	357	-20	-104	21	-7
0.716	358	-23	-106	19	-8
0.718	359	-26	-108	17	-14
0.72	360	-28	-107	15	6
0.722	361	-31	-106	12	-13
0.724	362	-33	-105	10	-7
0.726	363	-35	-104	8	-10
0.728	364	-38	-103	5	6
0.73	365	-39	-99	3	11
0.732	366	-41	-98	1	19
0.734	367	-43	-97	-1	13
0.736	368	-44	-90	-4	19
0.738	369	-45	-86	-6	27
0.74	370	-47	-85	-8	41
0.742	371	-47	-75	-11	11
0.744	372	-48	-71	-13	16
0.746	373	-49	-67	-15	10
0.748	374	-49	-61	-17	22
0.75	375	-49	-55	-19	33
0.752	376	-49	-49	-21	36
0.754	377	-49	-43	-23	27
0.756	378	-48	-34	-25	52
0.758	379	-47	-28	-26	47
0.76	380	-47	-22	-28	42
0.762	381	-45	-13	-29	31
0.764	382	-44	-7	-30	37
0.766	383	-43	-1	-31	33
0.768	384	-41	7	-32	56
0.77	385	-39	14	-33	46
0.772	386	-38	18	-34	55
0.774	387	-35	25	-34	61
0.776	388	-33	29	-34	67
