249	64	647
0	64	0
1	64	0
2	64	0
3	64	1
4	64	2
5	64	3
6	64	5
7	64	6
8	64	8
9	64	10
10	64	12
11	64	14
12	64	16
13	64	17
14	64	19
15	64	21
16	64	23
17	64	25
18	64	27
19	64	29
20	64	31
21	64	32
22	64	34
23	64	36
24	64	38
25	64	39
26	64	41
27	64	43
28	64	44
29	64	46
30	64	48
31	64	49
32	64	51
33	64	52
34	64	54
35	64	56
36	64	58
37	64	59
38	64	61
39	64	63
40	64	65
41	64	67
42	64	70
43	64	72
44	64	74
45	64	77
46	64	79
47	64	82
48	64	85
49	64	87
50	64	90
51	64	93
52	64	96
53	64	99
54	64	100
55	64	98
56	64	98
57	64	96
58	64	97
59	64	100
60	64	103
61	64	107
62	64	110
63	64	113
64	64	116
65	64	119
66	64	122
67	64	123
68	64	123
69	64	126
70	64	129
71	64	132
72	64	135
73	64	138
74	64	141
75	64	144
76	64	147
77	64	150
78	64	153
79	64	156
80	64	159
81	64	162
82	64	165
83	64	168
84	64	171
85	64	174
86	64	177
87	64	180
88	64	182
89	64	185
90	64	188
91	64	191
92	64	194
93	64	197
94	64	200
95	64	202
96	64	205
97	64	208
98	64	211
99	64	214
100	64	217
101	64	219
102	64	222
103	64	225
104	64	228
105	64	231
106	64	234
107	64	236
108	64	239
109	64	242
110	64	245
111	64	248
112	64	251
113	64	254
114	64	257
115	64	260
116	64	262
117	64	265
118	64	268
119	64	271
120	64	274
121	64	277
122	64	280
123	64	283
124	64	286
125	64	289
126	64	292
127	64	295
128	64	298
129	64	301
130	64	304
131	64	306
132	64	309
133	64	312
134	64	315
135	64	318
136	64	321
137	64	324
138	64	327
139	64	330
140	64	333
141	64	336
142	64	339
143	64	342
144	64	345
145	64	347
146	64	350
147	64	353
148	64	356
149	64	359
150	64	362
151	64	365
152	64	368
153	64	371
154	64	374
155	64	377
156	64	379
157	64	382
158	64	385
159	64	388
160	64	391
161	64	394
162	64	397
163	64	400
164	64	403
165	64	406
166	64	408
167	64	411
168	64	414
169	64	417
170	64	420
171	64	423
172	64	426
173	64	429
174	64	432
175	64	435
176	64	437
177	64	440
178	64	443
179	64	446
180	64	449
181	64	452
182	64	455
183	64	458
184	64	461
185	64	463
186	64	466
187	64	469
188	64	472
189	64	475
190	64	478
191	64	481
192	64	484
193	64	487
194	64	490
195	64	493
196	64	495
197	64	498
198	64	501
199	64	504
200	64	507
201	64	510
202	64	513
203	64	516
204	64	519
205	64	521
206	64	524
207	64	527
208	64	530
209	64	533
210	64	536
211	64	539
212	64	542
213	64	545
214	64	547
215	64	550
216	64	553
217	64	556
218	64	559
219	64	562
220	64	565
221	64	568
222	64	571
223	64	573
224	64	576
225	64	579
226	64	582
227	64	585
228	64	588
229	64	591
230	64	594
231	64	597
232	64	599
233	64	602
234	64	605
235	64	608
236	64	611
237	64	614
238	64	617
239	64	620
240	64	623
241	64	626
242	64	628
243	64	631
244	64	634
245	64	637
246	64	640
247	64	643
248	64	646
