0	0	0
0	64	0
1	64	0
2	64	1
3	64	2
4	64	3
5	64	4
6	64	6
7	64	7
8	64	9
9	64	11
10	64	10
11	64	8
12	64	8
13	64	8
14	64	7
15	64	5
16	64	7
17	64	9
18	64	11
19	64	13
20	64	14
21	64	16
22	64	18
23	64	20
24	64	21
25	64	23
26	64	25
27	64	26
28	64	28
29	64	30
30	64	31
31	64	33
32	64	33
33	64	32
34	64	32
35	64	34
36	64	36
37	64	38
38	64	40
39	64	42
40	64	44
41	64	46
42	64	48
43	64	50
44	64	53
45	64	55
46	64	58
47	64	60
48	64	63
49	64	66
50	64	69
51	64	72
52	64	75
53	64	77
54	64	80
55	64	83
56	64	86
57	64	89
58	64	92
59	64	96
60	64	99
61	64	102
62	64	105
63	64	108
64	64	111
65	64	114
66	64	118
67	64	121
68	64	124
69	64	127
70	64	130
71	64	134
72	64	137
73	64	140
74	64	143
75	64	146
76	64	149
77	64	152
78	64	155
79	64	158
80	64	161
81	64	164
82	64	167
83	64	170
84	64	173
85	64	176
86	64	179
87	64	182
88	64	185
89	64	188
90	64	190
91	64	193
92	64	196
93	64	199
94	64	202
95	64	205
96	64	208
97	64	210
98	64	213
99	64	216
100	64	219
101	64	222
102	64	224
103	64	227
104	64	230
105	64	233
106	64	236
107	64	239
108	64	241
109	64	244
110	64	247
111	64	250
112	64	253
113	64	256
114	64	258
115	64	261
116	64	264
117	64	267
118	64	270
119	64	273
120	64	276
121	64	279
122	64	282
123	64	285
124	64	287
125	64	290
126	64	293
127	64	296
128	64	299
129	64	302
130	64	305
131	64	308
132	64	311
133	64	314
134	64	317
135	64	320
136	64	323
137	64	326
138	64	328
139	64	331
140	64	334
141	64	337
142	64	340
143	64	343
144	64	346
145	64	349
146	64	352
147	64	355
148	64	358
149	64	361
150	64	364
151	64	366
152	64	369
153	64	372
154	64	375
155	64	378
156	64	381
157	64	384
158	64	387
159	64	389
160	64	392
161	64	395
162	64	398
163	64	401
164	64	404
165	64	407
166	64	410
167	64	412
168	64	415
169	64	418
170	64	421
171	64	424
172	64	427
173	64	430
174	64	432
175	64	435
176	64	438
177	64	441
178	64	444
179	64	447
180	64	450
181	64	453
182	64	455
183	64	458
184	64	461
185	64	464
186	64	467
187	64	470
188	64	473
189	64	476
190	64	478
191	64	481
192	64	484
193	64	487
194	64	490
195	64	493
196	64	496
197	64	499
198	64	501
199	64	504
200	64	507
201	64	510
202	64	513
203	64	516
204	64	519
205	64	522
206	64	525
207	64	527
208	64	530
209	64	533
210	64	536
211	64	539
212	64	542
213	64	545
214	64	548
215	64	551
216	64	553
217	64	556
218	64	559
219	64	562
220	64	565
221	64	568
222	64	571
223	64	574
224	64	577
225	64	579
226	64	582
227	64	585
228	64	588
229	64	591
230	64	594
231	64	597
232	64	600
233	64	603
234	64	605
235	64	608
236	64	611
237	64	614
238	64	617
239	64	620
240	64	623
241	64	625
242	64	628
243	64	631
244	64	634
245	64	637
246	64	640
247	64	643
248	64	646
