249	64	65509
0	64	0
1	64	0
2	64	1
3	64	1
4	64	3
5	64	4
6	64	5
7	64	7
8	64	7
9	64	6
10	64	8
11	64	10
12	64	12
13	64	14
14	64	16
15	64	18
16	64	20
17	64	22
18	64	23
19	64	25
20	64	27
21	64	29
22	64	30
23	64	32
24	64	34
25	64	35
26	64	37
27	64	38
28	64	40
29	64	42
30	64	43
31	64	45
32	64	47
33	64	48
34	64	50
35	64	52
36	64	54
37	64	56
38	64	58
39	64	60
40	64	62
41	64	64
42	64	66
43	64	68
44	64	71
45	64	73
46	64	76
47	64	78
48	64	81
49	64	84
50	64	87
51	64	89
52	64	92
53	64	95
54	64	98
55	64	101
56	64	104
57	64	107
58	64	110
59	64	113
60	64	116
61	64	120
62	64	123
63	64	126
64	64	129
65	64	132
66	64	135
67	64	139
68	64	142
69	64	145
70	64	148
71	64	151
72	64	154
73	64	158
74	64	161
75	64	164
76	64	167
77	64	170
78	64	173
79	64	176
80	64	179
81	64	182
82	64	185
83	64	188
84	64	191
85	64	193
86	64	196
87	64	199
88	64	202
89	64	205
90	64	208
91	64	211
92	64	213
93	64	216
94	64	219
95	64	222
96	64	225
97	64	227
98	64	230
99	64	233
100	64	236
101	64	239
102	64	241
103	64	244
104	64	247
105	64	250
106	64	253
107	64	255
108	64	258
109	64	261
110	64	264
111	64	267
112	64	270
113	64	273
114	64	275
115	64	278
116	64	281
117	64	284
118	64	287
119	64	290
120	64	293
121	64	296
122	64	299
123	64	302
124	64	304
125	64	307
126	64	310
127	64	313
128	64	316
129	64	319
130	64	322
131	64	325
132	64	328
133	64	331
134	64	334
135	64	337
136	64	340
137	64	343
138	64	345
139	64	347
140	64	350
141	64	353
142	64	356
143	64	359
144	64	362
145	64	365
146	64	368
147	64	371
148	64	374
149	64	376
150	64	379
151	64	382
152	64	385
153	64	388
154	64	391
155	64	394
156	64	397
157	64	400
158	64	402
159	64	405
160	64	408
161	64	411
162	64	414
163	64	417
164	64	420
165	64	423
166	64	425
167	64	428
168	64	431
169	64	434
170	64	437
171	64	440
172	64	443
173	64	446
174	64	448
175	64	451
176	64	454
177	64	457
178	64	460
179	64	463
180	64	466
181	64	468
182	64	470
183	64	473
184	64	476
185	64	479
186	64	482
187	64	485
188	64	488
189	64	491
190	64	494
191	64	496
192	64	499
193	64	502
194	64	505
195	64	508
196	64	511
197	64	514
198	64	517
199	64	520
200	64	523
201	64	525
202	64	528
203	64	531
204	64	534
205	64	537
206	64	540
207	64	543
208	64	546
209	64	549
210	64	552
211	64	554
212	64	557
213	64	560
214	64	563
215	64	566
216	64	569
217	64	572
218	64	575
219	64	578
220	64	580
221	64	583
222	64	586
223	64	589
224	64	592
225	64	595
226	64	598
227	64	601
228	64	604
229	64	606
230	64	609
231	64	612
232	64	615
233	64	618
234	64	621
235	64	624
236	64	627
237	64	629
238	64	632
239	64	635
240	64	638
241	64	641
242	64	644
243	64	647
244	64	649
245	64	652
246	64	655
247	64	658
248	64	661
